PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,yt_AeroModel,isOutlier,outlierReasons,isUnlikelyGameEvent,unlikelyGameEventReasons,Forward Move,Forward Move WIN Score,Pelvis Total Rotation Range,Pelvis Total Rotation Range WIN Score,Upper Torso Total Rotation Range,Upper Torso Total Rotation Range WIN Score,Negative Move,Negative Move WIN Score,Pelvis Direction at Contact,Pelvis Direction at Contact WIN Score,Max Hip-Shoulder Separation,Max Hip-Shoulder Separation WIN Score,Pelvis Load,Pelvis Load WIN Score,Stride Length,Stride Length WIN Score,Upper Torso Direction at Contact,Upper Torso Direction at Contact WIN Score,Upper Torso Load,Upper Torso Load WIN Score,Hip-Shoulder Separation at Foot Down,Hip-Shoulder Separation at Foot Down WIN Score,Hip-Shoulder Separation at Contact,Hip-Shoulder Separation at Contact WIN Score,SideBendAtFootDown,SideBendAtFootDown WIN Score,ForwardBendAtFootDown,ForwardBendAtFootDown WIN Score,SideBendAtContact,SideBendAtContact WIN Score,ForwardBendAtContact,ForwardBendAtContact WIN Score,TrunkAxisTiltAtFootDown,TrunkAxisTiltAtFootDown WIN Score,TrunkAxisTiltAtContact,TrunkAxisTiltAtContact WIN Score,PelvisMaxAngularVelocity,PelvisMaxAngularVelocity WIN Score,ShoulderMaxAngularVelocity,ShoulderMaxAngularVelocity WIN Score,ArmMaxAngularVelocity,ArmMaxAngularVelocity WIN Score,CenterOfMassDistributionAtNegativeMove,CenterOfMassDistributionAtNegativeMove WIN Score,CenterOfMassDistributionAtFootDown,CenterOfMassDistributionAtFootDown WIN Score,MaxCenterOfMassDistribution,MaxCenterOfMassDistribution WIN Score
317,2026-09-15,18:31:38,3,2,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,1,0,1,,Slider,,,,,,,,79.43,-0.1,-1.23,2324.81,55.53,7:45,5.73,1.34,6.0,-46.71,-0.37,-7.3,1.74,-0.42,71.23,-8.84,-2.61,,,,,,,,,,,,,3.56,-0.17,-1.24,50.0,5.69,2.67,-115.41,-1.45,4.48,27.25,-32.38,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,ffb39717-03f9-ad69-cfa0-3859e9859f22,79.64,5.72,1.34,0.02,-1.26,71.37,1.75,-0.43,-8.71,-2.63,0.49,-7.03,-3.35,-73.81,27.98,648.24,-2232.6,27.88,0.16,-0.96,0.23,,,,,,,,,,,,,,,,,1.0,,,,medium,high,115.18,-5.43,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2026-09-15,18:32:01,3,3,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,1,0,2,,Fastball,,,,,,,,93.22,-1.94,-1.34,2132.15,223.22,1:30,6.13,0.54,6.0,-17.18,16.35,12.97,2.88,0.37,83.22,-5.16,1.11,,77.18,48.42,-72.7,,82.88,,,242.65,,-72.66,4.57,-7.62,9.69,-0.44,50,5.97,2.75,-135.42,-5.13,-13.29,36.17,-15.26,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,7b50ab77-c469-6fd1-56ca-3e9e3dbca856,93.5,6.13,0.55,-1.96,-1.42,83.44,2.88,0.36,-5.17,1.03,0.42,13.75,15.35,-24.59,74.24,1938.75,-887.31,90.93,-0.66,-0.42,-0.62,-48.91,15.24,57.73,-0.38,0.29,2.81,-231.62,72.33,,,,,,,,,1.0,,,30.32,medium,high,23.18,-39.13,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2026-09-15,18:32:23,3,4,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,1,0,2,,Fastball,,,,,,,,91.0,0.19,-0.38,2117.41,225.77,1:30,6.07,1.23,6.0,-19.33,15.88,14.14,4.64,2.05,80.98,-3.45,2.29,,,,,,,,,,,,,-7.92,8.67,-1.2,50.0,6.08,0.44,-132.28,-0.16,-13.16,35.15,-17.78,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,ec597e88-b4da-bcf6-5863-37f0486c100f,91.27,6.07,1.23,0.17,-0.47,81.2,4.64,2.04,-3.46,2.2,0.43,15.0,14.69,-23.27,77.66,1945.15,-836.56,91.86,-0.64,-0.4,-0.66,,,,,,,,,,,,,,,,,0.98,,,,medium,high,20.11,45.82,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2026-09-15,18:32:42,3,5,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,1,1,2,,Curveball,,,,,,,,74.18,2.27,1.86,2437.69,45.67,7:30,5.57,0.3,6.0,-62.69,-9.43,-13.67,2.48,0.9,66.49,-9.49,-0.73,,,,,,,,,,,,,8.23,-6.05,-0.44,50.0,5.72,-3.15,-107.66,2.69,9.03,23.77,-38.81,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,730bd2bc-7970-e043-97cb-f29c38f7d443,74.33,5.56,0.3,2.46,1.87,66.56,2.49,0.9,-9.3,-0.71,0.53,-13.75,-13.37,-45.45,48.06,1710.25,-1737.06,70.16,0.49,-0.71,0.5,,,,,,,,,,,,,,,,,1.0,,,,medium,high,46.75,-61.21,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2026-09-15,18:33:03,3,6,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,1,1,2,,Changeup,,,,,,,,80.74,1.06,-1.14,1645.52,252.55,2:30,5.52,1.27,6.0,-37.45,7.32,14.72,3.4,1.42,72.05,-5.98,1.64,,,,,,,,,,,,,-8.52,3.63,-1.18,50.0,5.59,1.93,-117.31,1.14,-11.13,27.67,-27.43,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,42c60920-fbf4-8b95-b69a-27e040e4d352,80.97,5.52,1.28,1.11,-1.25,72.22,3.4,1.42,-5.92,1.53,0.48,15.79,5.14,-38.99,48.36,1279.03,-1035.28,77.73,-0.23,-0.63,-0.74,,,,,,,,,,,,,,,,,1.0,,,,medium,high,46.47,-9.72,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2026-09-15,18:33:21,3,7,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cumberland, Teagan",YAK:OD:SE:9e782613-0d72:0007075,Right,YAK:THOMAS:9e782613-0d72:0936209,Windup,10,Top,1,2,2,Sinker,Fastball,StrikeCalled,,,StrikeoutLooking,1,0,,92.76,-2.64,-1.42,1970.33,232.41,1:45,6.03,0.73,6.0,-19.94,13.95,14.96,1.89,0.64,82.95,-6.37,1.4,,,,,,,,,,,,,-8.74,8.63,-0.62,50.0,5.82,2.87,-134.68,-6.84,-15.09,35.79,-17.28,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,27d3b671-2e5f-f872-6729-b095e0cfff28,93.02,6.03,0.74,-2.65,-1.51,83.16,1.89,0.64,-6.37,1.31,0.42,15.84,12.8,-20.97,38.88,1839.85,-705.11,93.38,-0.57,-0.36,-0.74,,,,,,,,,,,,,,,,,1.0,,,,medium,high,55.01,20.64,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2026-09-15,18:33:50,4,1,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cones, Logan",YAK:CU:TE:9e782613-0d72:0245369,Left,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,2,0,0,,Changeup,,,,,,,,81.56,-0.36,-3.12,1561.83,249.33,2:15,5.8,1.12,6.0,-35.11,8.77,15.01,2.54,-0.56,72.96,-6.94,-0.3,,,,,,,,,,,,,-9.39,4.95,-0.88,50.0,5.76,6.04,-118.39,-1.72,-12.52,27.72,-25.57,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,438cf77f-7ed9-5b0a-c177-05fc1e3a770f,81.79,5.8,1.13,-0.32,-3.23,73.14,2.54,-0.57,-6.89,-0.4,0.48,16.03,6.79,-33.11,50.37,1308.2,-853.19,83.76,-0.3,-0.55,-0.78,,,,,,,,,,,,,,,,,0.98,,,,medium,high,44.67,11.37,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2026-09-15,18:34:10,4,2,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cones, Logan",YAK:CU:TE:9e782613-0d72:0245369,Left,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,2,0,1,,Changeup,,,,,,,,82.22,-2.43,-3.68,1730.43,259.34,2:45,5.52,0.96,6.0,-36.99,6.3,16.86,0.15,-1.09,73.9,-9.33,-0.5,,,,,,,,,,,,,-10.61,4.35,-0.68,50.0,5.31,7.19,-119.18,-6.1,-14.34,28.06,-26.3,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,2b3eee0c-d947-3dd7-0cd6-bf8f703e0ff7,82.44,5.51,0.97,-2.38,-3.8,74.06,0.15,-1.1,-9.26,-0.62,0.47,17.99,4.26,-29.79,46.74,1501.72,-859.78,86.78,-0.16,-0.5,-0.85,,,,,,,,,,,,,,,,,0.99,,,,medium,high,47.93,-5.42,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2026-09-15,18:34:43,4,3,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cones, Logan",YAK:CU:TE:9e782613-0d72:0245369,Left,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,2,1,1,,Slider,,,,,,,,79.89,2.82,0.91,2254.22,69.71,8:15,5.45,0.63,6.0,-46.39,-0.56,-9.09,4.23,0.73,71.15,-5.92,-0.8,,,,,,,,,,,,,5.34,-1.36,-0.69,50.0,5.65,-1.6,-115.97,4.45,6.82,27.16,-33.9,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,bf6c08e1-3f46-0c9a-57a5-a93d3517c8a7,80.11,5.44,0.63,2.93,0.9,71.3,4.24,0.73,-5.79,-0.81,0.49,-8.97,-3.49,-67.35,30.17,868.1,-2080.36,38.51,0.13,-0.92,0.36,,,,,,,,,,,,,,,,,0.99,,,,medium,high,62.85,-67.94,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2026-09-15,18:35:01,4,4,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cones, Logan",YAK:CU:TE:9e782613-0d72:0245369,Left,YAK:THOMAS:9e782613-0d72:0936209,,10,Top,2,2,1,,Slider,,,,,,,,80.23,1.21,-0.47,2260.59,60.89,8:00,5.59,0.66,6.0,-46.03,-0.64,-7.85,2.89,-0.44,71.71,-7.44,-1.96,,,,,,,,,,,,,4.15,-0.8,-0.62,50.0,5.66,1.18,-116.58,1.2,5.34,27.66,-33.21,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,3765a7ad-ffef-4e74-c1ec-b8169c561d8e,80.45,5.58,0.66,1.32,-0.5,71.86,2.9,-0.44,-7.31,-1.97,0.48,-7.65,-3.57,-71.16,46.48,730.05,-2139.46,32.29,0.16,-0.95,0.28,,,,,,,,,,,,,,,,,1.0,,,,medium,high,48.16,-60.76,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2026-09-15,18:35:20,4,5,"Henderson, Christian",YAK:HE:CH:9e782613-0d72:0282706,Right,YAK:NKUHOM:9e782613-0d72:0744411,"Cones, Logan",YAK:CU:TE:9e782613-0d72:0245369,Left,YAK:THOMAS:9e782613-0d72:0936209,Windup,10,Top,2,2,2,Curveball,Curveball,StrikeSwinging,,,StrikeoutSwinging,1,0,,78.14,0.74,-0.83,2464.34,48.36,7:30,5.29,0.57,6.0,-55.13,-7.14,-13.37,1.39,-1.32,70.1,-9.59,-3.36,,,,,,,,,,,,,7.05,-4.22,-0.5,50.0,5.32,2.0,-113.53,0.0,8.57,26.85,-37.31,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,d24d69bd-7776-1e7c-afd4-f4785cbb7f95,78.32,5.27,0.57,0.9,-0.82,70.2,1.4,-1.32,-9.42,-3.34,0.5,-13.46,-10.75,-49.87,13.38,1588.44,-1884.09,64.46,0.43,-0.76,0.48,,,,,,,,,,,,,,,,,0.99,,,,medium,high,102.05,-3.61,54.5,"Turner, Tyler",YAK:TU:TY:9e782613-0d72:0703730,YAK:NKUHOM:9e782613-0d72:0744411,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:36:21,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,87.31,-1.15,-3.71,1728.83,236.8,2:00,6.65,2.3,6.0,-25.48,12.82,15.3,3.45,0.08,78.0,-5.93,-0.83,,,,,,,,,,,,,-9.75,7.46,-2.01,50,6.55,7.76,-126.65,-3.3,-14.89,31.39,-20.78,,,,,,,86919ea5-c90e-01ab-d6b1-a5ab46b3f16a,87.56,6.65,2.3,-1.14,-3.81,78.2,3.45,0.08,-5.91,-0.93,0.45,16.22,11.39,-22.45,50.55,1597.82,-660.16,92.42,-0.51,-0.38,-0.77,,,,,,,,,,,,,,,,,1.0,,,,medium,high,44.5,61.8,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:36:35,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,88.96,0.22,-3.55,1902.52,227.3,1:30,6.57,1.94,6.0,-21.16,15.73,14.26,5.02,-0.21,79.19,-3.76,-0.87,,,,,,,,,,,,,-9.13,8.57,-1.67,50.0,6.58,7.59,-129.09,-0.15,-14.48,32.81,-18.58,,,,,,,5433ddcb-1c8b-e4f3-105b-2ebac34b8179,89.23,6.57,1.95,0.21,-3.64,79.4,5.02,-0.22,-3.76,-0.96,0.44,15.11,14.5,-21.01,94.45,1775.99,-682.21,93.35,-0.63,-0.36,-0.69,,,,,,,,,,,,,,,,,1.0,,,,medium,high,4.99,33.42,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:36:50,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,74.93,0.85,-2.69,1940.2,32.79,7:00,5.71,2.05,6.0,-50.61,1.53,-3.21,2.29,-0.74,67.17,-8.64,-3.29,,,,,,,,,,,,,0.76,0.52,-1.84,50.0,5.75,5.19,-108.77,0.32,0.85,24.09,-31.59,,,,,,,1f6aa4d9-a3d6-c5db-2057-cfb18c9f4c24,75.14,5.7,2.06,0.96,-2.74,67.32,2.3,-0.74,-8.5,-3.34,0.52,-2.67,-1.62,-82.08,87.13,267.27,-1921.71,13.78,0.12,-0.99,0.07,,,,,,,,,,,,,,,,,0.98,,,,medium,high,11.58,-64.62,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:37:04,,,,,,,,,,,,,,,,,,Curveball,,,,,,,,75.86,-0.67,-3.53,1979.5,27.56,7:00,5.69,1.79,6.0,-51.02,-0.01,-4.47,0.81,-1.9,68.25,-10.18,-4.37,,,,,,,,,,,,,1.12,0.25,-1.51,50.0,5.61,6.89,-110.03,-2.59,1.28,24.9,-31.89,,,,,,,66f4aa25-d64d-a419-71a2-71e0b4b803f7,76.06,5.68,1.79,-0.55,-3.57,68.39,0.82,-1.9,-10.04,-4.41,0.51,-3.99,-3.25,-77.28,90.82,435.93,-1930.9,22.02,0.2,-0.98,0.1,,,,,,,,,,,,,,,,,1.0,,,,medium,high,8.26,-60.33,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:37:19,,,,,,,,,,,,,,,,,,Changeup,,,,,,,,81.18,-1.62,-4.85,1584.72,249.92,2:15,6.07,2.68,6.0,-35.53,8.89,18.73,1.58,-0.32,72.83,-8.26,-1.33,,,,,,,,,,,,,-12.03,5.47,-2.3,50,5.93,9.45,-117.57,-4.32,-15.85,26.91,-24.97,,,,,,,82fbd827-50e1-e83e-4957-7286f14ad15a,81.4,6.07,2.68,-1.56,-4.93,72.99,1.59,-0.33,-8.19,-1.42,0.48,19.57,6.81,17.53,3.41,1511.09,477.43,95.35,-0.33,0.3,-0.9,,,,,,,,,,,,,,,,,1.0,,,,medium,high,93.07,-3.56,54.5,,,,2022-11,TRUE,Release side delta >1.5ft pitch-to-pitch,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:37:33,,,,,,,,,,,,,,,,,,Changeup,,,,,,,,77.19,0.72,-3.32,1487.9,253.78,2:30,6.2,2.42,6.0,-40.99,8.02,18.8,3.46,0.86,69.03,-6.97,0.22,,,,,,,,,,,,,-11.55,4.15,-2.17,50,6.24,6.01,-112.01,0.33,-13.78,24.83,-27.22,,,,,,,c781d44e-d5a1-4756-efab-0be160526aa1,77.4,6.19,2.42,0.79,-3.41,69.18,3.47,0.85,-6.89,0.13,0.5,19.64,5.54,16.3,0.72,1428.07,417.69,95.98,-0.27,0.28,-0.92,,,,,,,,,,,,,,,,,1.0,,,,medium,high,90.65,-0.12,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2026-09-15,18:37:47,,,,,,,,,,,,,,,,,,Fastball,,,,,,,,87.49,1.69,-2.52,1919.57,227.93,1:30,6.29,2.15,6.0,-22.49,15.67,14.75,6.0,1.01,77.68,-2.56,0.26,,,,,,,,,,,,,-9.04,8.0,-1.96,50.0,6.41,5.14,-127.0,3.07,-13.85,32.2,-19.91,,,,,,,f0ba4cee-e5b0-4ff6-441d-e988817686da,87.75,6.29,2.16,1.68,-2.61,77.89,6.0,1.01,-2.55,0.17,0.44,15.64,14.31,-20.64,88.05,1796.31,-676.76,93.58,-0.63,-0.35,-0.69,,,,,,,,,,,,,,,,,1.0,,,,medium,high,10.76,82.54,54.5,,,,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2026-09-15,18:38:18,1,1,"Tippie, Austin",YAK:TI:AU:9e782613-0d72:0506154,Right,YAK:THOMAS:9e782613-0d72:0936209,"Altman, Jake",YAK:AL:JA:9e782613-0d72:0781326,Left,YAK:NKUHOM:9e782613-0d72:0744411,Windup,10,Bottom,0,0,0,Changeup,Changeup,HitByPitch,,,Walk,0,0,,79.6,-3.55,-6.4,1588.05,254.67,2:30,5.97,1.88,6.0,-39.57,7.02,19.46,-0.68,-2.53,71.74,-10.88,-2.76,,,,,,,,,,,,,-12.99,5.13,-1.39,50.0,5.67,12.35,-114.79,-8.22,-16.32,25.62,-25.73,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,d737a631-fabf-a51d-3e8d-982fc8c5e74e,79.77,5.97,1.89,-3.48,-6.47,71.92,-0.67,-2.54,-10.77,-2.87,0.49,20.11,4.92,22.64,,1465.63,611.42,92.29,-0.24,0.39,-0.89,,,,,,,,,,,,,,,,,1,,,,medium,high,,,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2026-09-15,18:38:50,2,1,"Tippie, Austin",YAK:TI:AU:9e782613-0d72:0506154,Right,YAK:THOMAS:9e782613-0d72:0936209,"Harlamert, Braylen",YAK:HA:BR:9e782613-0d72:0259717,Left,YAK:NKUHOM:9e782613-0d72:0744411,Windup,10,Bottom,0,0,0,Fastball,Fastball,BallCalled,,,,0,0,,86.56,1.09,-1.44,1647.15,235.53,1:45,6.39,2.35,6.0,-26.68,12.26,14.37,5.19,2.19,77.02,-3.94,1.27,,,,,,,,,,,,,-8.44,6.34,-2.24,50.0,6.46,2.75,-125.76,1.6,-12.67,31.68,-22.65,YAK:NKUHOM:9e782613-0d72:0744411,YAK:THOMAS:9e782613-0d72:0936209,,,,b8025265-b0e8-4bba-9e12-d05e1860d054,dff6e391-9678-58d4-0d71-7106ee33833d,86.82,6.39,2.35,1.1,-1.54,77.22,5.19,2.18,-3.92,1.17,0.45,15.26,10.66,-27.23,52.61,1464.65,-753.58,88.92,-0.5,-0.46,-0.73,,,,,,,,,,,,,,,,,1.0,,,,medium,high,42.66,49.38,54.5,"Marushi, Brady",YAK:MA:BR:9e782613-0d72:0325650,YAK:THOMAS:9e782613-0d72:0936209,2022-11,FALSE,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
